"","quad","year","NRquad","totParea","recArea","QuadName","Grazing","paddock","Group","Treatment"
"154","Q52",2012,0,0.249999999999996,0,"X26","UG",NA,"E1","No_shrub"
"155","Q52",2015,124,40.640132313878,3.05117116849681,"X26","UG",NA,"E1","No_shrub"
"156","Q53",2011,0,2196.48610279013,0,"X27","UG",NA,"E1","No_shrub"
"157","Q53",2012,1,0.249999999999989,4.00000000000018,"X27","UG",NA,"E1","No_shrub"
"158","Q53",2013,0,0.249999999999986,0,"X27","UG",NA,"E1","No_shrub"
"159","Q54",2011,0,2293.47314788904,0,"X28","UG",NA,"E1","No_shrub"
"160","Q55",2011,0,1684.53457262591,0,"X29","UG",NA,"E1","No_grass"
"161","Q55",2012,0,1526.2877721785,0,"X29","UG",NA,"E1","No_grass"
"162","Q55",2013,0,1199.99251561206,0,"X29","UG",NA,"E1","No_grass"
"163","Q55",2014,0,518.643245445502,0,"X29","UG",NA,"E1","No_grass"
"164","Q55",2015,0,609.931625260926,0,"X29","UG",NA,"E1","No_grass"
"165","Q56",2011,0,2000.101669972,0,"X30","UG",NA,"E1","No_shrub"
"166","Q57",2011,0,2143.30503586445,0,"X31","UG",NA,"E1","No_grass"
"167","Q57",2012,0,1586.62428589413,0,"X31","UG",NA,"E1","No_grass"
"168","Q57",2013,0,2067.23480709765,0,"X31","UG",NA,"E1","No_grass"
"169","Q57",2014,0,2024.84998817894,0,"X31","UG",NA,"E1","No_grass"
"170","Q57",2015,0,1904.88817511949,0,"X31","UG",NA,"E1","No_grass"
"171","Q58",2011,0,2854.84142691599,0,"X32","UG",NA,"E1","No_grass"
"172","Q58",2012,0,2488.44773721996,0,"X32","UG",NA,"E1","No_grass"
"173","Q58",2013,0,3319.12781666973,0,"X32","UG",NA,"E1","No_grass"
"174","Q58",2014,0,3237.83134916384,0,"X32","UG",NA,"E1","No_grass"
"175","Q58",2015,0,3947.18920227389,0,"X32","UG",NA,"E1","No_grass"
"176","Q59",2011,0,1583.09211369441,0,"X33","UG",NA,"E1","No_shrub"
"177","Q60",2011,0,2223.08203865415,0,"X34","UG",NA,"E1","No_grass"
"178","Q60",2012,0,1755.76422800885,0,"X34","UG",NA,"E1","No_grass"
"179","Q60",2013,0,2429.10789937103,0,"X34","UG",NA,"E1","No_grass"
"180","Q60",2014,0,1515.02447332564,0,"X34","UG",NA,"E1","No_grass"
"181","Q60",2015,2,2056.01946901668,0.00097275343455601,"X34","UG",NA,"E1","No_grass"
"182","Q61",2011,0,6533.39171819283,0,"X35","UG",NA,"E1","No_shrub"
"183","Q61",2012,0,4.66547842457901,0,"X35","UG",NA,"E1","No_shrub"
"184","Q62",2011,0,1423.34740174854,0,"X36","UG",NA,"E1","No_grass"
"185","Q62",2012,0,1278.91932017251,0,"X36","UG",NA,"E1","No_grass"
"186","Q62",2013,0,1486.18745979407,0,"X36","UG",NA,"E1","No_grass"
"187","Q62",2014,0,1036.06789317517,0,"X36","UG",NA,"E1","No_grass"
"188","Q62",2015,0,1049.37338414062,0,"X36","UG",NA,"E1","No_grass"
