"","quad","year","NRquad","totParea","recArea","QuadName","Grazing","paddock","Group","Treatment"
"111","Q31",2014,4,202.01894497838,0.0198001232034356,"X5","UG",NA,"E1","Drought"
"112","Q31",2015,17,103.462851702024,0.164310182063805,"X5","UG",NA,"E1","Drought"
"113","Q32",2011,0,0.749999999999996,0,"X6","UG",NA,"E1","Irrigation"
"114","Q32",2014,0,0.25,0,"X6","UG",NA,"E1","Irrigation"
"115","Q33",2011,1,39.268064441642,0.0254659865266887,"X7","UG",NA,"E1","Irrigation"
"116","Q33",2012,0,22.5618142282935,0,"X7","UG",NA,"E1","Irrigation"
"117","Q33",2013,1,13.001220257943,0.0769158571395679,"X7","UG",NA,"E1","Irrigation"
"118","Q33",2014,1,15.8640228068345,0.0630357137137487,"X7","UG",NA,"E1","Irrigation"
"119","Q33",2015,4,26.3062064986895,0.152055371427244,"X7","UG",NA,"E1","Irrigation"
"120","Q34",2011,1,119.203568673758,0.00838901059025207,"X8","UG",NA,"E1","Drought"
"121","Q34",2012,1,126.416954205974,0.00791033138142751,"X8","UG",NA,"E1","Drought"
"122","Q34",2013,7,234.119001063012,0.0298993245666377,"X8","UG",NA,"E1","Drought"
"123","Q34",2014,1,56.887276521921,0.0175786232201617,"X8","UG",NA,"E1","Drought"
"124","Q34",2015,1,36.1658102486005,0.0276504243407265,"X8","UG",NA,"E1","Drought"
"125","Q37",2011,0,172.669409273597,0,"X11","UG",NA,"E1","Drought"
"126","Q37",2012,1,114.7768508938,0.00871255825728547,"X11","UG",NA,"E1","Drought"
"127","Q37",2013,15,213.031254403723,0.0704122033266206,"X11","UG",NA,"E1","Drought"
"128","Q37",2014,13,114.904607182753,0.113137325984882,"X11","UG",NA,"E1","Drought"
"129","Q37",2015,15,72.333739600244,0.207372107164627,"X11","UG",NA,"E1","Drought"
"130","Q38",2011,0,23.1308129506835,0,"X12","UG",NA,"E1","Irrigation"
"131","Q38",2012,1,30.3297312764,0.0329709482384407,"X12","UG",NA,"E1","Irrigation"
"132","Q38",2013,3,31.411706765935,0.0955057941408458,"X12","UG",NA,"E1","Irrigation"
"133","Q38",2014,0,32.07499394841,0,"X12","UG",NA,"E1","Irrigation"
"134","Q38",2015,2,8.83921703703701,0.226264384234468,"X12","UG",NA,"E1","Irrigation"
"135","Q39",2011,5,121.029519994512,0.0413122352317577,"X13","UG",NA,"E1","Drought"
"136","Q39",2012,4,69.8564296535995,0.0572602982980235,"X13","UG",NA,"E1","Drought"
"137","Q39",2013,9,171.441028465132,0.0524961853097519,"X13","UG",NA,"E1","Drought"
"138","Q39",2014,0,201.974600213012,0,"X13","UG",NA,"E1","Drought"
"139","Q39",2015,2,62.542064350699,0.0319784775376966,"X13","UG",NA,"E1","Drought"
"140","Q4",2007,2,564.593680880952,0.00354237050063922,"E1 Q4","UG",NA,"E1","Control"
"141","Q4",2008,0,396.470021168343,0,"E1 Q4","UG",NA,"E1","Control"
"142","Q4",2009,7,157.511516935008,0.0444411947533228,"E1 Q4","UG",NA,"E1","Control"
"143","Q4",2010,5,167.62757170385,0.0298280285825148,"E1 Q4","UG",NA,"E1","Control"
"144","Q4",2011,3,98.1434970804875,0.0305674862751192,"E1 Q4","UG",NA,"E1","Control"
"145","Q4",2012,2,74.8992256145849,0.0267025457685179,"E1 Q4","UG",NA,"E1","Control"
"146","Q4",2013,0,131.593336008307,0,"E1 Q4","UG",NA,"E1","Control"
"147","Q4",2014,4,167.305409561624,0.0239083721828293,"E1 Q4","UG",NA,"E1","Control"
"148","Q4",2015,10,157.76848645219,0.0633840142912849,"E1 Q4","UG",NA,"E1","Control"
"149","Q40",2011,2,89.5836048474325,0.0223255137299526,"X14","UG",NA,"E1","Irrigation"
"150","Q40",2012,2,166.083537850103,0.0120421326874978,"X14","UG",NA,"E1","Irrigation"
"151","Q40",2013,5,405.49105925342,0.0123307281033665,"X14","UG",NA,"E1","Irrigation"
"152","Q40",2014,6,273.209897135121,0.0219611370704942,"X14","UG",NA,"E1","Irrigation"
"153","Q40",2015,5,189.217515211926,0.0264246150489818,"X14","UG",NA,"E1","Irrigation"
"154","Q41",2011,1,306.412409819408,0.00326357539040072,"X15","UG",NA,"E1","Drought"
"155","Q41",2012,1,217.419648552478,0.00459940031481851,"X15","UG",NA,"E1","Drought"
"156","Q41",2013,2,260.710436797728,0.00767134612854682,"X15","UG",NA,"E1","Drought"
"157","Q41",2014,2,26.571632376299,0.0752682398911981,"X15","UG",NA,"E1","Drought"
"158","Q41",2015,1,28.796434541107,0.0347265213883509,"X15","UG",NA,"E1","Drought"
"159","Q42",2013,1,0.25,4,"X16","UG",NA,"E1","Irrigation"
"160","Q42",2014,0,1,0,"X16","UG",NA,"E1","Irrigation"
"161","Q43",2011,6,125.126271819838,0.0479515605534787,"X17","UG",NA,"E1","Drought"
"162","Q43",2012,0,118.049623978289,0,"X17","UG",NA,"E1","Drought"
"163","Q43",2013,0,244.735704968387,0,"X17","UG",NA,"E1","Drought"
"164","Q43",2014,3,462.241567452642,0.00649011298687965,"X17","UG",NA,"E1","Drought"
"165","Q43",2015,26,103.073834440292,0.252246364377382,"X17","UG",NA,"E1","Drought"
"166","Q44",2011,3,217.701001641274,0.0137803683831615,"X18","UG",NA,"E1","Irrigation"
"167","Q44",2012,0,292.098185263824,0,"X18","UG",NA,"E1","Irrigation"
"168","Q44",2013,0,579.111784351104,0,"X18","UG",NA,"E1","Irrigation"
"169","Q44",2014,13,358.925170135236,0.0362192486949351,"X18","UG",NA,"E1","Irrigation"
"170","Q44",2015,20,283.016947437245,0.0706671461942566,"X18","UG",NA,"E1","Irrigation"
"171","Q45",2011,0,305.919526407632,0,"X19","UG",NA,"E1","Irrigation"
"172","Q45",2012,1,376.098398067185,0.00265887864755372,"X19","UG",NA,"E1","Irrigation"
"173","Q45",2013,3,723.274390516181,0.00414780343302212,"X19","UG",NA,"E1","Irrigation"
"174","Q45",2014,2,543.669918453167,0.0036787027056607,"X19","UG",NA,"E1","Irrigation"
"175","Q45",2015,15,218.10558645329,0.0687740293310297,"X19","UG",NA,"E1","Irrigation"
"176","Q46",2011,4,29.4479375105695,0.135832942411139,"X20","UG",NA,"E1","Drought"
"177","Q46",2012,0,14.796174029492,0,"X20","UG",NA,"E1","Drought"
"178","Q46",2013,9,20.1860287184765,0.445852927562825,"X20","UG",NA,"E1","Drought"
"179","Q46",2014,6,22.806936109795,0.263077862414985,"X20","UG",NA,"E1","Drought"
"180","Q46",2015,25,6.8826468771705,3.63232350085025,"X20","UG",NA,"E1","Drought"
"181","Q47",2011,1,128.55814607229,0.00777858137000272,"X21","UG",NA,"E1","No_shrub"
"182","Q47",2012,0,241.599501182563,0,"X21","UG",NA,"E1","No_shrub"
"183","Q47",2013,0,320.790351695359,0,"X21","UG",NA,"E1","No_shrub"
"184","Q47",2014,11,620.055673976681,0.0177403424590123,"X21","UG",NA,"E1","No_shrub"
"185","Q47",2015,10,460.869952176464,0.0216980949892153,"X21","UG",NA,"E1","No_shrub"
"186","Q48",2011,0,204.905098005335,0,"X22","UG",NA,"E1","No_grass"
"187","Q48",2012,0,36.494259433868,0,"X22","UG",NA,"E1","No_grass"
"188","Q48",2013,0,9.90148558553399,0,"X22","UG",NA,"E1","No_grass"
"189","Q49",2011,6,113.018079268097,0.0530888512603991,"X23","UG",NA,"E1","No_grass"
"190","Q49",2012,3,74.7023368822575,0.0401593862415371,"X23","UG",NA,"E1","No_grass"
"191","Q49",2013,0,1.25,0,"X23","UG",NA,"E1","No_grass"
"192","Q5",2007,4,255.347638371937,0.0156649187182755,"E1 Q5","UG",NA,"E1","Control"
"193","Q5",2008,0,180.343198571474,0,"E1 Q5","UG",NA,"E1","Control"
"194","Q5",2009,3,179.217185438475,0.016739466098969,"E1 Q5","UG",NA,"E1","Control"
"195","Q5",2010,21,247.012435979367,0.085015962523256,"E1 Q5","UG",NA,"E1","Control"
"196","Q5",2011,8,204.666037150909,0.0390880681102027,"E1 Q5","UG",NA,"E1","Control"
"197","Q5",2012,0,255.829730067008,0,"E1 Q5","UG",NA,"E1","Control"
"198","Q5",2013,3,321.621492431812,0.00932773483922578,"E1 Q5","UG",NA,"E1","Control"
"199","Q5",2014,2,446.15407483627,0.0044827563229899,"E1 Q5","UG",NA,"E1","Control"
"200","Q5",2015,3,598.866242064644,0.00500946586946901,"E1 Q5","UG",NA,"E1","Control"
"201","Q50",2011,1,21.548314328677,0.0464073423446017,"X24","UG",NA,"E1","No_shrub"
"202","Q50",2012,1,53.645755107934,0.0186408038807176,"X24","UG",NA,"E1","No_shrub"
"203","Q50",2013,22,114.974107981562,0.191347429314503,"X24","UG",NA,"E1","No_shrub"
"204","Q50",2014,0,53.087768167871,0,"X24","UG",NA,"E1","No_shrub"
"205","Q50",2015,53,148.428484750643,0.357074318241804,"X24","UG",NA,"E1","No_shrub"
"206","Q51",2011,3,132.882897852602,0.0225762686431454,"X25","UG",NA,"E1","No_grass"
"207","Q51",2012,2,6.67764294359899,0.299506879432233,"X25","UG",NA,"E1","No_grass"
"208","Q51",2013,0,12.173193385274,0,"X25","UG",NA,"E1","No_grass"
"209","Q52",2011,3,0.25,12,"X26","UG",NA,"E1","No_shrub"
"210","Q52",2012,0,1.25,0,"X26","UG",NA,"E1","No_shrub"
"211","Q52",2015,4,9.5301630147605,0.419719997843135,"X26","UG",NA,"E1","No_shrub"
"212","Q53",2011,5,165.852507317411,0.0301472680809758,"X27","UG",NA,"E1","No_shrub"
"213","Q53",2012,1,198.753188589701,0.00503136582157866,"X27","UG",NA,"E1","No_shrub"
"214","Q53",2013,1,263.472433858235,0.0037954634773597,"X27","UG",NA,"E1","No_shrub"
"215","Q53",2014,3,361.278875244041,0.00830383453218383,"X27","UG",NA,"E1","No_shrub"
"216","Q53",2015,1,287.922031196331,0.00347316249418271,"X27","UG",NA,"E1","No_shrub"
"217","Q54",2011,6,109.39135154397,0.0548489429494643,"X28","UG",NA,"E1","No_shrub"
"218","Q54",2012,2,198.670245041797,0.0100669327688162,"X28","UG",NA,"E1","No_shrub"
"219","Q54",2013,3,429.969231532211,0.00697724343974427,"X28","UG",NA,"E1","No_shrub"
"220","Q54",2014,6,323.753807367606,0.0185326005855656,"X28","UG",NA,"E1","No_shrub"
"221","Q54",2015,6,437.095095689354,0.0137269899826655,"X28","UG",NA,"E1","No_shrub"
"222","Q55",2011,5,152.347084131294,0.0328197945402812,"X29","UG",NA,"E1","No_grass"
"223","Q55",2012,0,56.8093683802115,0,"X29","UG",NA,"E1","No_grass"
"224","Q55",2013,1,34.6135658193565,0.0288904068774325,"X29","UG",NA,"E1","No_grass"
"225","Q55",2014,0,0.5,0,"X29","UG",NA,"E1","No_grass"
"226","Q56",2011,1,340.036860019185,0.00294085764685504,"X30","UG",NA,"E1","No_shrub"
"227","Q56",2012,0,301.951123694904,0,"X30","UG",NA,"E1","No_shrub"
"228","Q56",2013,0,354.579018710039,0,"X30","UG",NA,"E1","No_shrub"
"229","Q56",2014,1,364.338740410273,0.00274469851565585,"X30","UG",NA,"E1","No_shrub"
"230","Q56",2015,28,365.259549818479,0.0766578177460795,"X30","UG",NA,"E1","No_shrub"
"231","Q57",2011,0,271.909729114694,0,"X31","UG",NA,"E1","No_grass"
"232","Q57",2012,0,253.01687491059,0,"X31","UG",NA,"E1","No_grass"
"233","Q57",2013,0,76.3625243273545,0,"X31","UG",NA,"E1","No_grass"
"234","Q57",2014,0,0.749999999999996,0,"X31","UG",NA,"E1","No_grass"
"235","Q57",2015,1,0.25,4,"X31","UG",NA,"E1","No_grass"
"236","Q58",2011,3,21.2766742142935,0.140999479983795,"X32","UG",NA,"E1","No_grass"
"237","Q58",2012,0,46.5749847485365,0,"X32","UG",NA,"E1","No_grass"
"238","Q58",2014,0,0.250000000000004,0,"X32","UG",NA,"E1","No_grass"
"239","Q59",2011,4,70.792270993702,0.0565033434279267,"X33","UG",NA,"E1","No_shrub"
"240","Q59",2012,0,129.791677979339,0,"X33","UG",NA,"E1","No_shrub"
"241","Q59",2013,14,198.826323646929,0.0704132116070346,"X33","UG",NA,"E1","No_shrub"
"242","Q59",2014,0,285.021857028486,0,"X33","UG",NA,"E1","No_shrub"
"243","Q59",2015,4,215.771742604448,0.0185381086129187,"X33","UG",NA,"E1","No_shrub"
"244","Q6",2007,0,157.988119633511,0,"E1 Q6","UG",NA,"E1","Control"
"245","Q6",2008,10,82.753855338673,0.120840291477354,"E1 Q6","UG",NA,"E1","Control"
"246","Q6",2009,6,108.354238511572,0.055373929828866,"E1 Q6","UG",NA,"E1","Control"
"247","Q6",2010,2,165.836138533495,0.0120600975015832,"E1 Q6","UG",NA,"E1","Control"
"248","Q6",2011,0,88.751428835969,0,"E1 Q6","UG",NA,"E1","Control"
"249","Q6",2012,0,235.068152689411,0,"E1 Q6","UG",NA,"E1","Control"
"250","Q6",2013,3,190.679357372195,0.015733218536835,"E1 Q6","UG",NA,"E1","Control"
"251","Q6",2014,3,164.467931986879,0.0182406379393117,"E1 Q6","UG",NA,"E1","Control"
"252","Q6",2015,2,147.149813124614,0.0135915904854483,"E1 Q6","UG",NA,"E1","Control"
"253","Q60",2011,1,116.14574946596,0.00860987168792669,"X34","UG",NA,"E1","No_grass"
"254","Q60",2012,7,46.2094675175515,0.151484108691389,"X34","UG",NA,"E1","No_grass"
"255","Q60",2013,0,6.66678974452649,0,"X34","UG",NA,"E1","No_grass"
"256","Q61",2011,2,104.279796633915,0.0191791705062602,"X35","UG",NA,"E1","No_shrub"
"257","Q61",2012,0,179.448802311248,0,"X35","UG",NA,"E1","No_shrub"
"258","Q61",2013,2,247.058679368091,0.00809524281889412,"X35","UG",NA,"E1","No_shrub"
"259","Q61",2014,3,210.974659954235,0.0142197171956611,"X35","UG",NA,"E1","No_shrub"
"260","Q61",2015,3,315.813748995831,0.00949926977384258,"X35","UG",NA,"E1","No_shrub"
"261","Q62",2011,0,149.757815077657,0,"X36","UG",NA,"E1","No_grass"
"262","Q62",2012,0,18.9710110727875,0,"X36","UG",NA,"E1","No_grass"
"263","Q62",2013,0,4.0584175922345,0,"X36","UG",NA,"E1","No_grass"
"264","Q62",2015,0,0.5,0,"X36","UG",NA,"E1","No_grass"
