"quad","year","SP_ID","ObjectID","species","seedling","area","x","y","age","survives","dormancy","trackID","distEdgeMin","allEdge"
"Q1",2008,"13",14,"Hesperostipa comata","N",55.203937382941,77.1706069658061,80.9141948444071,2,1,0,4,14.258358,0
"Q1",2008,"14",15,"Hesperostipa comata","N",59.26003347846,96.4762221124667,81.8164258503572,2,1,0,10,0.0188780000000008,0
"Q1",2008,"15",16,"Hesperostipa comata","N",76.5056051285735,85.807781874496,26.9257322305227,2,1,0,9,9.064227,0
"Q1",2008,"16",17,"Hesperostipa comata","N",5.075809289362,62.2777134208033,51.6058785326462,2,1,0,11,35.51464,0
"Q1",2008,"17",18,"Hesperostipa comata","N",16.0282193991835,33.7198521345459,35.0840572498459,1,1,0,2,31.168588,0
"Q1",2008,"18",19,"Hesperostipa comata","N",0.2337925678585,0.09627191263267,46.392575058052,1,0,0,3,0,1
"Q1",2008,"19",20,"Hesperostipa comata","N",18.588908171747,10.064535336541,32.3084768397531,2,0,0,7,7.539693,0
"Q1",2008,"20",21,"Hesperostipa comata","N",23.9177362487235,18.6827181526491,71.2597232415424,2,1,0,1,16.565294,0
"Q1",2008,"21",22,"Hesperostipa comata","N",60.368671303299,35.4486621356987,67.9308384583435,2,1,0,2,28.125609,0
"Q1",2008,"42",43,"Hesperostipa comata","N",0.25,1.778168,12.987114,1,1,0,4,1.528168,1
"Q1",2008,"53",54,"Hesperostipa comata","N",0.25,16.668343,35.284964,2,0,0,7,16.418343,0
"Q1",2008,"62",63,"Hesperostipa comata","N",0.25,64.48152,70.003765,2,0,0,13,29.746235,0
"Q1",2008,"66",67,"Hesperostipa comata","N",0.25,75.031846,98.437267,1,0,0,5,1.31273299999999,1
"Q1",2009,"12",13,"Hesperostipa comata","N",1.13903224248351,26.8805244478813,87.7831121417744,1,0,0,6,11.191092,0
"Q1",2009,"13",14,"Hesperostipa comata","N",1.588412319656,27.1997944873144,89.9687394829354,1,0,0,7,8.675726,0
"Q1",2009,"14",15,"Hesperostipa comata","N",44.323055422458,20.1609617254837,73.4423604125372,3,1,0,1,16.580151,0
"Q1",2009,"15",16,"Hesperostipa comata","N",16.996250049716,33.3151728344221,67.4179356443248,3,1,0,2,30.253811,0
"Q1",2009,"16",17,"Hesperostipa comata","N",14.976128330269,39.6043991063561,70.4513980278516,3,1,0,2,26.760217,0
"Q1",2009,"17",18,"Hesperostipa comata","N",5.5840816184085,20.3115457506084,82.289938105306,3,1,1,1,16.142428,0
"Q1",2009,"20",21,"Hesperostipa comata","N",7.54789454832801,32.8089448954265,38.3614990057944,2,1,0,2,29.664006,0
"Q1",2009,"21",22,"Hesperostipa comata","N",4.5607240113585,28.1383276822248,0.72954614803421,1,0,0,8,0,1
"Q1",2009,"22",23,"Hesperostipa comata","N",81.4079205517855,84.9995205999846,28.1412921931074,3,1,0,9,9.300838,0
"Q1",2009,"23",24,"Hesperostipa comata","N",8.36673628792248,62.828113712977,54.1186337806049,3,1,0,11,35.94806,0
"Q1",2009,"24",25,"Hesperostipa comata","N",1.76203543379551,71.111218618564,70.4542539973346,3,1,1,12,28.138849,0
"Q1",2009,"25",26,"Hesperostipa comata","N",22.8595352965505,78.3191777977128,79.4188485758004,3,1,0,4,17.375462,0
"Q1",2009,"26",27,"Hesperostipa comata","N",11.489597997219,60.4920198398296,81.6218167406302,3,1,0,5,15.525911,0
"Q1",2009,"28",29,"Hesperostipa comata","N",3.634342818371,52.0089527059115,93.589655430798,3,1,0,6,5.319135,0
"Q1",2009,"32",33,"Hesperostipa comata","N",1.9075033011585,62.1877836884334,17.810573902245,1,0,0,9,16.999758,0
"Q1",2009,"34",35,"Hesperostipa comata","N",93.22129095721,95.1319096939907,84.7547005067398,3,1,0,10,0.806607999999997,0
"Q1",2009,"38",39,"Hesperostipa comata","N",0.25,59.462315,1.244331,1,0,0,10,0.994331,1
"Q1",2009,"40",41,"Hesperostipa comata","N",0.25,55.146697,7.615004,1,0,0,11,7.365004,0
"Q1",2009,"41",42,"Hesperostipa comata","N",0.25,9.52446,10.629085,1,0,0,12,9.27446,0
"Q1",2009,"43",44,"Hesperostipa comata","N",0.25,6.304873,12.136126,2,0,0,4,6.054873,0
"Q1",2009,"44",45,"Hesperostipa comata","N",0.2291035,0.2291035,14.602192,2,0,0,4,0,1
"Q1",2009,"45",46,"Hesperostipa comata","N",0.25,1.372738,14.739196,2,1,0,4,1.122738,1
"Q1",2009,"49",50,"Hesperostipa comata","N",0.25,29.458501,20.904364,3,0,1,8,20.654364,0
"Q1",2009,"51",52,"Hesperostipa comata","N",0.25,36.103181,28.439568,2,0,0,2,28.189568,0
"Q1",2009,"52",53,"Hesperostipa comata","N",0.25,33.979623,28.50807,2,0,0,2,28.25807,0
"Q1",2009,"56",57,"Hesperostipa comata","N",0.25,33.294605,71.184728,3,0,0,2,28.565272,0
"Q1",2009,"57",58,"Hesperostipa comata","N",0.25,64.668456,79.678958,3,0,0,5,20.071042,0
"Q1",2010,"13",14,"Hesperostipa comata","N",77.768651430401,85.1064649798793,27.6129038785575,4,1,0,9,9.744715,0
"Q1",2010,"14",15,"Hesperostipa comata","N",2.6520985903205,78.5219374155642,28.8377043480224,4,0,0,9,20.356153,0
"Q1",2010,"15",16,"Hesperostipa comata","N",3.157137710254,80.8182259105765,26.4275326667448,4,0,0,9,18.20379,0
"Q1",2010,"16",17,"Hesperostipa comata","N",85.085390305816,19.209309503097,75.7902235315711,4,1,0,1,14.958629,0
"Q1",2010,"17",18,"Hesperostipa comata","N",14.8593648014165,24.4421382276937,88.4392136600467,4,1,0,1,8.922887,0
"Q1",2010,"18",19,"Hesperostipa comata","N",7.496938545516,20.0425349184321,84.6813641358559,4,0,0,1,13.722074,0
"Q1",2010,"19",20,"Hesperostipa comata","N",7.240606618016,17.7884783692927,92.2815994024836,4,1,1,14,5.971661,0
"Q1",2010,"20",21,"Hesperostipa comata","N",9.2683828313175,37.859481169393,72.0038069478543,4,0,0,2,26.150148,0
"Q1",2010,"21",22,"Hesperostipa comata","N",19.8031774639325,33.0726422247576,69.0356200473059,4,1,0,2,27.807108,0
"Q1",2010,"22",23,"Hesperostipa comata","N",5.4209401269125,50.3309745691883,93.2289387583673,4,1,0,6,5.395475,0
"Q1",2010,"23",24,"Hesperostipa comata","N",9.714977859508,48.9280969975792,99.413455841232,4,1,0,6,0,1
"Q1",2010,"24",25,"Hesperostipa comata","N",16.1156170351805,65.4505576124005,75.5827120312601,4,1,0,5,22.319395,0
"Q1",2010,"25",26,"Hesperostipa comata","N",5.6721930960325,69.9238287229376,69.498236066062,4,0,0,12,28.954887,0
"Q1",2010,"26",27,"Hesperostipa comata","N",23.8181229835515,60.9279768994132,81.0451817103687,4,1,0,5,16.019278,0
"Q1",2010,"27",28,"Hesperostipa comata","N",1.667395537586,79.8761484662869,76.0457480005071,4,0,0,4,19.382774,0
"Q1",2010,"28",29,"Hesperostipa comata","N",10.143956386255,78.3658265689416,79.3674197387898,4,1,0,4,19.116172,0
"Q1",2010,"29",30,"Hesperostipa comata","N",104.048517566771,94.6669583877231,83.6430836286035,4,1,0,10,0.481125000000006,0
"Q1",2010,"30",31,"Hesperostipa comata","N",7.4817057531265,93.4152963501495,94.9205284621252,4,0,0,10,3.259129,0
"Q1",2010,"43",44,"Hesperostipa comata","N",23.059292473034,62.8737857326159,53.1151107373505,4,1,0,11,34.040224,0
"Q1",2010,"44",45,"Hesperostipa comata","N",1.266871289413,0.64698351695448,12.210275040391,3,1,0,4,0,1
"Q1",2011,"10",11,"Hesperostipa comata","N",9.6396347244105,63.4009431888526,52.0205556794207,5,1,0,11,34.585906,0
"Q1",2011,"13",14,"Hesperostipa comata","N",1.579516087751,0.61340037698601,13.496543297012,4,1,0,4,0,1
"Q1",2011,"15",16,"Hesperostipa comata","N",13.995322847555,26.7198737460244,87.0138583898846,5,1,0,1,10.870109,0
"Q1",2011,"16",17,"Hesperostipa comata","N",4.8541192728635,19.9004698092254,81.8531959488409,5,1,0,1,17.114289,0
"Q1",2011,"17",18,"Hesperostipa comata","N",2.21774646938351,19.2930510946612,91.7567430299303,5,1,0,14,7.53635299999999,0
"Q1",2011,"18",19,"Hesperostipa comata","N",16.1015769813455,48.2321058193109,98.8540190883018,5,1,0,6,0,1
"Q1",2011,"19",20,"Hesperostipa comata","N",2.990596476261,52.914768689536,92.6602024761421,5,0,0,6,6.05468300000001,0
"Q1",2011,"20",21,"Hesperostipa comata","N",30.232196903388,16.5508691649625,70.4932377802111,5,1,0,1,12.973572,0
"Q1",2011,"21",22,"Hesperostipa comata","N",13.4548891862715,32.5693727272792,66.8583573056487,5,1,0,2,30.753608,0
"Q1",2011,"22",23,"Hesperostipa comata","N",6.29061151036451,37.8815745367515,69.8516337673852,5,0,0,2,27.803477,0
"Q1",2011,"23",24,"Hesperostipa comata","N",16.7444072205915,61.9195170086036,80.395323607344,5,1,0,5,16.955538,0
"Q1",2011,"24",25,"Hesperostipa comata","N",7.78591332037851,67.3780492043538,75.1920702015792,5,1,0,5,23.358468,0
"Q1",2011,"25",26,"Hesperostipa comata","N",8.76632604624449,80.6486680758075,78.0539877267537,5,1,0,4,17.123372,0
"Q1",2011,"26",27,"Hesperostipa comata","N",3.31821901126348,82.2605989224216,75.1611429198643,5,0,0,4,16.32962,0
"Q1",2011,"27",28,"Hesperostipa comata","N",36.173624225674,97.0931138784052,79.0049564709455,5,1,0,10,0,0
"Q1",2011,"28",29,"Hesperostipa comata","N",16.994321961319,32.6984352112633,36.2835909445303,4,0,1,2,30.594858,0
"Q1",2011,"29",30,"Hesperostipa comata","N",78.96381334827,84.5532866014024,24.3028764455858,5,1,0,9,7.88939400000001,0
"Q1",2011,"80",81,"Hesperostipa comata","N",0.25,64.884926,49.495228,5,0,0,11,34.865074,0
"Q1",2011,"81",82,"Hesperostipa comata","N",0.25,65.890345,51.506065,5,0,0,11,33.859655,0
"Q1",2011,"82",83,"Hesperostipa comata","N",0.25,62.768255,51.887066,5,0,0,11,36.981745,0
"Q1",2012,"29",30,"Hesperostipa comata","N",14.175182487503,60.9475008585479,83.0438408851642,6,1,0,5,14.950021,0
"Q1",2012,"30",31,"Hesperostipa comata","N",6.917786039153,64.9097677770613,77.9445789492583,6,0,0,5,20.589654,0
"Q1",2012,"31",32,"Hesperostipa comata","N",7.35648140256951,70.9231263156618,70.9512892545998,6,1,0,5,27.423412,0
"Q1",2012,"32",33,"Hesperostipa comata","N",16.444298488877,61.5961481348321,54.2480839487212,6,1,0,11,36.252356,0
"Q1",2012,"33",34,"Hesperostipa comata","N",13.4014127081865,79.7836637236661,80.5173823387073,6,1,0,4,17.283662,0
"Q1",2012,"34",35,"Hesperostipa comata","N",5.60926133143948,51.4256736748188,94.9022434823905,6,1,0,6,3.74854000000001,0
"Q1",2012,"35",36,"Hesperostipa comata","N",1.2225363452525,13.4780986669951,99.6767538646564,1,1,0,13,0,1
"Q1",2012,"37",38,"Hesperostipa comata","N",4.850324693644,1.0015327613219,14.0832740328887,5,0,0,4,0,1
"Q1",2012,"38",39,"Hesperostipa comata","N",1.07707423416999,78.7710805348598,15.7311902341106,6,0,0,9,14.574002,0
"Q1",2012,"39",40,"Hesperostipa comata","N",6.09522826798551,80.3705100288823,28.2746051818995,6,1,0,9,18.12774,0
"Q1",2012,"40",41,"Hesperostipa comata","N",10.8887434317185,85.0242863387161,23.5976067366781,6,1,0,9,10.504511,0
"Q1",2012,"41",42,"Hesperostipa comata","N",3.542849189865,98.7723160785443,45.8789771936922,1,1,0,14,0.00312300000000221,1
"Q1",2012,"42",43,"Hesperostipa comata","N",26.6863420869255,35.5798873623029,71.4851819643586,6,1,0,2,25.451408,0
"Q1",2012,"43",44,"Hesperostipa comata","N",32.5164642225275,18.633855115159,74.7405341644411,6,1,0,1,15.557943,0
"Q1",2012,"44",45,"Hesperostipa comata","N",2.7176488047655,19.8614797457366,84.1595703603358,6,0,0,1,14.75555,0
"Q1",2012,"45",46,"Hesperostipa comata","N",1.38643077044852,18.6535515640401,94.3708957978434,6,0,0,14,4.91536099999999,0
"Q1",2012,"46",47,"Hesperostipa comata","N",76.3834826329064,95.7617229781621,84.0283000662642,6,1,0,10,0,0
"Q1",2012,"49",50,"Hesperostipa comata","N",2.73806844646899,25.6710352143504,91.0220428126934,6,1,0,1,7.17121400000001,0
"Q1",2012,"55",56,"Hesperostipa comata","N",0.25,27.576197,3.917038,1,0,0,15,3.667038,1
"Q1",2012,"58",59,"Hesperostipa comata","N",0.25,48.07335,7.689759,1,0,0,16,7.439759,0
"Q1",2012,"60",61,"Hesperostipa comata","N",0.25,1.478305,10.101189,5,0,0,4,1.228305,1
"Q1",2012,"68",69,"Hesperostipa comata","N",0.25000000000001,84.8671,27.331243,6,0,0,9,14.8829,0
"Q1",2012,"69",70,"Hesperostipa comata","N",0.25,87.745258,28.2647,6,0,0,9,12.004742,0
"Q1",2012,"75",76,"Hesperostipa comata","N",0.25,15.441261,38.260464,1,1,0,17,15.191261,0
"Q1",2012,"77",78,"Hesperostipa comata","N",0.25,90.934568,41.916503,1,0,0,18,8.815432,0
"Q1",2012,"79",80,"Hesperostipa comata","N",0.25,92.87927,42.772172,1,0,0,19,6.87073000000001,0
"Q1",2012,"80",81,"Hesperostipa comata","N",0.25,86.656225,43.355582,1,0,0,20,13.093775,0
"Q1",2012,"90",91,"Hesperostipa comata","N",0.25,16.802552,83.494218,6,0,0,1,16.255782,0
"Q1",2012,"95",96,"Hesperostipa comata","Y",0.25,23.45343,96.562611,1,0,0,21,3.187389,1
"Q1",2013,"1",2,"Hesperostipa comata","N",126.719297975109,96.0730780725183,85.2494649912465,7,1,0,10,0,0
"Q1",2013,"2",3,"Hesperostipa comata","N",39.554533036407,80.0062445862252,81.710560458791,7,1,0,4,13.94512,0
"Q1",2013,"3",4,"Hesperostipa comata","N",25.132479132223,70.8244019952179,70.5752455408936,7,1,0,5,26.066463,0
"Q1",2013,"4",5,"Hesperostipa comata","N",98.0128637961915,62.6712597317574,80.4603518340193,7,1,0,5,11.882982,0
"Q1",2013,"5",6,"Hesperostipa comata","N",41.77503509422,63.2219963873809,54.8730574583778,7,1,0,11,33.343032,0
"Q1",2013,"6",7,"Hesperostipa comata","N",10.364143365456,81.0470400266723,30.0868158163894,7,0,0,9,16.845934,0
"Q1",2013,"7",8,"Hesperostipa comata","N",39.873762643098,84.0668625403465,23.0812984306944,7,1,0,9,10.609226,0
"Q1",2013,"8",9,"Hesperostipa comata","N",7.5344675722645,48.3215448591204,99.3854615217348,7,1,0,6,0,1
"Q1",2013,"9",10,"Hesperostipa comata","N",7.950470587317,0.74736033295214,52.4846624341754,1,0,0,22,0,1
"Q1",2013,"10",11,"Hesperostipa comata","N",24.974328758288,19.2507211414117,74.7021311331432,7,1,0,1,16.51001,0
"Q1",2013,"11",12,"Hesperostipa comata","N",40.3468787980035,37.706944575789,70.5354719106731,7,1,0,2,26.426918,0
"Q1",2013,"34",35,"Hesperostipa comata","N",0.25,96.143714,96.440395,1,0,0,23,3.309605,1
"Q1",2013,"36",37,"Hesperostipa comata","N",0.25,94.064811,95.099168,7,0,0,10,4.65083200000001,0
"Q1",2013,"55",56,"Hesperostipa comata","N",0.25,85.232968,27.770164,7,0,0,9,14.517032,0
"Q1",2013,"56",57,"Hesperostipa comata","N",0.25,87.982485,28.306655,7,0,0,9,11.767515,0
"Q1",2014,"1",2,"Hesperostipa comata","N",31.307812179205,97.8602483218635,81.0905884135871,8,1,0,10,0,0
"Q1",2014,"3",4,"Hesperostipa comata","N",28.9644103325785,80.6470490604292,79.0674743796482,8,1,0,4,16.608358,0
"Q1",2014,"4",5,"Hesperostipa comata","N",17.811800700853,72.5478077643405,69.8114633733402,8,1,0,5,24.676036,0
"Q1",2014,"5",6,"Hesperostipa comata","N",39.3502558795675,64.0530658615862,81.8379020382918,8,1,0,5,11.052096,0
"Q1",2014,"6",7,"Hesperostipa comata","N",20.1285261316195,54.8491134185728,92.9710945614334,8,1,0,5,3.180727,0
"Q1",2014,"7",8,"Hesperostipa comata","N",50.2154474881005,64.6694425579492,53.3645297104022,8,1,0,11,30.166151,0
"Q1",2014,"9",10,"Hesperostipa comata","N",28.4614816396235,39.370839743502,71.6198928622115,8,1,0,2,23.685976,0
"Q1",2014,"10",11,"Hesperostipa comata","N",6.5979353421265,25.496715175614,91.3905999056123,8,1,1,1,6.620317,0
"Q1",2014,"12",13,"Hesperostipa comata","N",8.897151219006,20.5027827341791,92.9979761951469,8,1,1,1,4.239062,0
"Q1",2014,"13",14,"Hesperostipa comata","N",4.7690633644255,21.5108022923901,81.7933473741629,8,1,0,1,15.550022,0
"Q1",2014,"14",15,"Hesperostipa comata","N",24.4149225927785,19.5601263247766,72.0148832904187,8,1,0,1,17.671141,0
"Q1",2014,"17",19,"Hesperostipa comata","N",8.91683679777451,18.5146951630942,47.6599193196544,1,0,0,24,17.313952,0
"Q1",2014,"20",22,"Hesperostipa comata","N",32.6024654019125,88.7653361677067,24.1920759205118,8,1,0,9,7.874961,0
"Q1",2014,"21",23,"Hesperostipa comata","N",9.08966448871202,83.5012715976937,25.9389967557323,8,1,0,9,15.217163,0
"Q1",2014,"38",40,"Hesperostipa comata","N",0.25,94.506293,50.847827,3,0,1,14,5.243707,0
"Q1",2014,"42",44,"Hesperostipa comata","N",0.25,25.516052,88.683319,8,0,1,1,11.066681,0
"Q1",2014,"44",46,"Hesperostipa comata","N",0.25,13.08061,96.951565,3,1,1,13,2.798435,1
"Q1",2014,"45",47,"Hesperostipa comata","N",0.25,16.454054,81.605701,8,0,0,1,16.204054,0
"Q1",2014,"51",53,"Hesperostipa comata","N",0.25,17.512389,35.634255,3,0,1,17,17.262389,0
"Q1",2014,"63",65,"Hesperostipa comata","N",0.25,30.807728,21.082143,1,1,0,25,20.832143,0
"Q1",2015,"2",4,"Hesperostipa comata","N",4.559871331208,13.6747620473342,98.0577591517303,4,1,0,13,0.637454000000005,1
"Q1",2015,"3",5,"Hesperostipa comata","N",9.59391383530148,19.5092229786416,92.7110126598209,9,1,0,1,5.151917,0
"Q1",2015,"6",8,"Hesperostipa comata","N",1.15644293691199,16.5696799894701,82.6698849171464,9,0,0,1,15.231819,0
"Q1",2015,"7",9,"Hesperostipa comata","N",13.6342210530775,26.8879435235408,89.8729217827774,9,1,0,1,7.896974,0
"Q1",2015,"10",12,"Hesperostipa comata","N",1.607299130362,46.4621484916853,99.6897251210827,9,1,1,6,0,1
"Q1",2015,"11",13,"Hesperostipa comata","N",6.51904213562701,52.6591466501855,92.7972198975108,9,1,0,5,6.21025200000001,0
"Q1",2015,"14",16,"Hesperostipa comata","N",6.36495046295847,98.4841520750957,84.5389668703087,9,0,0,10,0,1
"Q1",2015,"15",17,"Hesperostipa comata","N",36.3181780746015,94.5704730079966,80.2723401918638,9,1,0,10,0.141033000000007,0
"Q1",2015,"16",18,"Hesperostipa comata","N",13.683166232265,79.3545177778095,78.9099901646228,9,1,0,4,17.550651,0
"Q1",2015,"17",19,"Hesperostipa comata","N",9.23022027385701,71.1072728645428,68.3730519420117,9,1,0,5,26.74494,0
"Q1",2015,"18",20,"Hesperostipa comata","N",45.7545835829545,62.8475474481049,78.2260773808949,9,1,0,5,15.973396,0
"Q1",2015,"19",21,"Hesperostipa comata","N",6.90789689959499,39.43224035631,70.4687518552058,9,1,0,2,28.111181,0
"Q1",2015,"20",22,"Hesperostipa comata","N",2.95605452044399,20.8523432100124,80.6489144977183,9,1,0,1,16.601783,0
"Q1",2015,"21",23,"Hesperostipa comata","N",19.53621587447,19.2319704559061,71.5777554714401,9,1,0,1,17.169895,0
"Q1",2015,"24",26,"Hesperostipa comata","N",23.1151965465215,62.4274320711632,54.190760357727,9,1,0,11,34.61631,0
"Q1",2015,"32",34,"Hesperostipa comata","N",1.08253430486599,85.340960733269,27.7193142305031,9,0,0,9,13.846186,0
"Q1",2015,"33",35,"Hesperostipa comata","N",22.535127075321,84.4610319321336,24.967554092067,9,1,0,9,11.636902,0
"Q1",2015,"34",36,"Hesperostipa comata","N",3.99223945752199,81.4132766912979,27.9344585150304,9,0,0,9,16.791896,0
"Q1",2015,"75",77,"Hesperostipa comata","N",0.25,18.467978,8.731927,1,0,0,26,8.481927,0
"Q1",2015,"76",78,"Hesperostipa comata","N",0.25,20.723288,7.213045,1,0,0,27,6.963045,0
"Q1",2015,"77",79,"Hesperostipa comata","N",0.25,29.698502,5.187868,1,0,0,28,4.937868,0
"Q1",2015,"78",80,"Hesperostipa comata","N",0.25,36.78662,18.857809,1,1,0,29,18.607809,0
"Q1",2015,"79",81,"Hesperostipa comata","N",0.25,28.501807,21.849547,2,1,0,25,21.599547,0
"Q1",2015,"94",96,"Hesperostipa comata","N",0.25,57.425009,0.999435,1,1,0,30,0.749435,1
"Q1",2015,"95",97,"Hesperostipa comata","N",0.25,61.245229,2.702424,1,0,0,31,2.452424,1
"Q1",2015,"96",98,"Hesperostipa comata","N",0.25,94.909185,17.845221,9,0,0,9,4.84081499999999,0
"Q1",2015,"97",99,"Hesperostipa comata","N",0.25,99.143644,45.212719,1,1,0,32,0.606355999999991,1
"Q1",2015,"103",105,"Hesperostipa comata","N",0.25,34.577336,35.639158,1,0,0,33,34.327336,0
"Q1",2016,"1",2,"Hesperostipa comata","N",4.84852128925949,12.5137706948113,95.7562740646436,5,0,0,13,2.877786,0
"Q1",2016,"2",3,"Hesperostipa comata","N",6.67012993080351,19.2617404046209,90.4674657055197,10,0,0,1,7.058211,0
"Q1",2016,"3",4,"Hesperostipa comata","N",10.231614092882,26.3577778135906,87.5143127641749,10,0,0,1,9.505612,0
"Q1",2016,"4",5,"Hesperostipa comata","N",11.1160097328375,42.1705179312579,98.3383470957913,10,0,0,6,0,1
"Q1",2016,"5",8,"Hesperostipa comata","N",11.867968236804,53.6049246983378,88.1250858799356,10,0,0,5,9.04258999999999,0
"Q1",2016,"6",9,"Hesperostipa comata","N",67.469052154434,64.8122879277761,74.9471420489438,10,0,0,5,19.202611,0
"Q1",2016,"7",10,"Hesperostipa comata","N",21.4746198298135,72.1583076939596,65.0938409821431,10,0,0,5,25.106336,0
"Q1",2016,"8",11,"Hesperostipa comata","N",7.35468432648549,79.8411498050046,73.7390715558545,10,0,0,4,19.073825,0
"Q1",2016,"9",12,"Hesperostipa comata","N",77.945984005067,97.1953810115879,81.2751442985633,10,0,0,10,0,0
"Q1",2016,"10",13,"Hesperostipa comata","N",1.867723374521,21.0572997823805,79.7842289261842,10,0,0,1,19.021811,0
"Q1",2016,"11",14,"Hesperostipa comata","N",9.41282181285149,38.1209799521087,68.6438971824222,10,0,0,2,29.128915,0
"Q1",2016,"12",15,"Hesperostipa comata","N",54.3050955640365,17.3241602679569,70.0675888792935,10,0,0,1,13.439651,0
"Q1",2016,"13",16,"Hesperostipa comata","N",2.80237179701501,29.4089504117471,18.331301917271,3,0,0,25,17.170262,0
"Q1",2016,"14",17,"Hesperostipa comata","N",0.17956149,57.6805104527547,3.36966082086799,2,0,0,30,3.147318,1
"Q1",2016,"15",18,"Hesperostipa comata","N",0.6416369533075,60.1444327914525,2.88359810549672,2,0,0,30,2.558618,1
"Q1",2016,"16",19,"Hesperostipa comata","N",37.0005920512065,82.3621103770201,22.1474643996476,10,0,0,9,13.918849,0
"Q1",2016,"17",20,"Hesperostipa comata","N",1.50019954295851,87.4228552810321,24.9302651750575,10,0,0,9,11.325927,0
"Q1",2016,"18",21,"Hesperostipa comata","N",32.7402832718285,63.6162317374264,51.6289666884479,10,0,0,11,33.392221,0
"Q1",2016,"41",47,"Hesperostipa comata","N",1.479897724242,0.82171820188456,10.9295465776686,1,0,0,34,0.173417,1
"Q1",2016,"61",67,"Hesperostipa comata","N",1.742065230945,35.0449058175506,17.6647403012108,2,0,0,29,16.579468,0
"Q1",2016,"70",78,"Hesperostipa comata","N",0.25,49.070279,87.84855,10,0,0,5,11.90145,0
"Q1",2016,"74",82,"Hesperostipa comata","N",0.25,11.759544,48.774804,1,0,0,35,11.509544,0
"Q1",2016,"75",83,"Hesperostipa comata","N",0.1854005,99.8145995,49.308382,2,0,0,32,0,1
"Q19",2007,"0",1,"Hesperostipa comata","N",73.745391608156,88.1836539651068,43.5137357485221,1,1,0,1,6.423523,0
"Q19",2007,"1",2,"Hesperostipa comata","N",5.209936291505,97.8242857294486,76.3424384394131,1,1,0,2,0.859418999999988,1
"Q19",2007,"2",3,"Hesperostipa comata","N",15.2253099412865,87.0704149116018,22.7899174050086,1,1,0,3,10.882091,0
"Q19",2007,"3",4,"Hesperostipa comata","N",87.9077175514845,67.498004205757,41.51333234332,1,1,0,4,26.423468,0
"Q19",2007,"4",5,"Hesperostipa comata","N",39.3469164517615,68.9622399920076,63.4913468895636,1,1,0,5,27.069106,0
"Q19",2007,"5",6,"Hesperostipa comata","N",68.2108645951115,73.6260761084213,84.9878391970649,1,1,0,6,10.75413,0
"Q19",2007,"6",7,"Hesperostipa comata","N",14.153122965302,54.4917367056974,97.0053965289821,1,1,0,7,0.835588000000001,0
"Q19",2007,"7",8,"Hesperostipa comata","N",3.266509095616,44.3964663387483,60.9336936180682,1,1,0,8,38.146194,0
"Q19",2007,"8",9,"Hesperostipa comata","N",21.3151771606875,55.8965614964708,29.858705118247,1,1,0,9,27.263207,0
