"X","quad","year","trackID","area","survives","age","distEdgeMin","allEdge","seedling","QuadName","Grazing","Group","logarea","species","W.ARTR","W.HECO","W.POSE","W.PSSP"
80,"Q1",38,37,0.35765825476548,1,3,4.49189095688303,0,0,"E1 Q1","UG","E1",-1.02817734412516,"HECO",0.119723899172777,0.000632499997455759,0.0415122901823151,0.0995009622108444
81,"Q1",38,27,0.81871604967901,1,3,11.0499894170827,0,0,"E1 Q1","UG","E1",-0.200017958933319,"HECO",0.614674434970028,0.0298097247692984,0,5.48620893029979
82,"Q1",38,3,17.6512183814776,1,6,19.3414386247367,0,0,"E1 Q1","UG","E1",2.87080481110888,"HECO",2.80514581660376,0.000425519817461375,0.0170050751300111,0.0374271106694366
83,"Q1",38,29,0.25,1,3,10.3411698851727,0,0,"E1 Q1","UG","E1",-1.38629436111989,"HECO",2.26682143387665,0.042443268580928,0.447858717222954,0.0278058454051085
84,"Q1",38,12,0.24999999999999,1,3,5.03743238023331,0,0,"E1 Q1","UG","E1",-1.38629436111993,"HECO",10.0289250044109,6.99440505513849e-15,0.198357428923237,0.0875954412756099
86,"Q1",38,49,0.25,1,1,34.1651300636104,0,1,"E1 Q1","UG","E1",-1.38629436111989,"HECO",0.119723899172777,0.00660553649896066,0.0221630354154231,0.0382312597326647
87,"Q1",38,7,0.58088981097653,1,5,4.24921207693507,0,0,"E1 Q1","UG","E1",-0.543194194201982,"HECO",1.33167120659033,0.0225375696563602,0,1.07808244837113
88,"Q1",38,2,0.88099550473692,1,6,39.0782183494361,0,0,"E1 Q1","UG","E1",-0.12670275551423,"HECO",0.930664824056279,7.66868670432077e-10,0,0.0279233454051085
89,"Q1",38,50,0.25,1,1,14.7429292642722,0,0,"E1 Q1","UG","E1",-1.38629436111989,"HECO",0.119723899172777,0.0029985089987805,2.77778278829044,0.460484645812752
90,"Q1",38,25,0.24999999999999,1,3,7.02648160083561,0,0,"E1 Q1","UG","E1",-1.38629436111993,"HECO",0.890004632750266,0.0425994380936334,0,0.128493530579039
91,"Q1",38,10,0.30198213954981,1,4,5.93779566217313,0,0,"E1 Q1","UG","E1",-1.19738740391968,"HECO",34.8707205114525,0.00648343496369495,0.0457645079899459,0.0262551408746588
93,"Q1",38,46,0.41314457033647,1,2,4.50562064499613,0,0,"E1 Q1","UG","E1",-0.883957698033198,"HECO",1.19406520931306,1.78653164484288e-09,0,0.0155376808555951
94,"Q1",38,48,0.24999999999999,1,1,13.5819394194409,0,1,"E1 Q1","UG","E1",-1.38629436111993,"HECO",1.59249508747032,0.0980975251025754,0,0.934276660061391
95,"Q1",38,6,3.81953868322827,1,5,25.8096535004391,0,0,"E1 Q1","UG","E1",1.34012965177317,"HECO",0.449098167396926,0.00044335982659825,0.0585520171853216,0.0411170960491296
98,"Q1",39,48,0.24999999999999,0,2,13.0300277001768,0,0,"E1 Q1","UG","E1",-1.38629436111993,"HECO",0.934767464132233,0.560694870942892,0,0.799849051294594
99,"Q1",39,35,0.79187762184097,1,4,5.98966989299544,0,0,"E1 Q1","UG","E1",-0.233348416984391,"HECO",0.856717734153421,0.0762010091702681,0,0.0592742444898381
101,"Q1",39,25,0.49999999999999,1,4,6.67532456925851,0,0,"E1 Q1","UG","E1",-0.693147180559965,"HECO",0.682301366596518,0.0770666945497333,0,0.0848544983000231
102,"Q1",39,51,0.25,0,1,9.6927737908188,0,0,"E1 Q1","UG","E1",-1.38629436111989,"HECO",0.389599866655261,0.0109862011100691,2.03173027770659,0.0258397522040879
103,"Q1",39,53,0.25,1,1,9.7343066033574,0,0,"E1 Q1","UG","E1",-1.38629436111989,"HECO",50.6204436550041,0,0,0.030158824529244
105,"Q1",39,10,0.89841443162698,1,5,6.11954720614536,0,0,"E1 Q1","UG","E1",-0.107123811988148,"HECO",3.2023360797255,0.0106343495635005,0.115228112862513,0.0245957973787409
106,"Q1",39,50,0.24999999999999,0,2,13.331855825458,0,0,"E1 Q1","UG","E1",-1.38629436111993,"HECO",0.15540286633401,0.000683955278495667,4.41777013192315,0.224570145781389
107,"Q1",39,49,0.25,1,2,33.9073558446204,0,0,"E1 Q1","UG","E1",-1.38629436111989,"HECO",0.103885252402086,0.00894298747348471,0.0593402852129873,0.0403095659291732
108,"Q1",39,22,0.24999999999999,1,4,13.3723441067457,0,0,"E1 Q1","UG","E1",-1.38629436111993,"HECO",3.44076755405509,1.3988810110277e-14,0,0.016010288204946
109,"Q1",39,27,1.66175633386025,1,4,11.5848011363309,0,0,"E1 Q1","UG","E1",0.507875075492543,"HECO",0.6399330972106,0.0353972089384654,0,5.3068529671836
110,"Q1",39,7,0.7801572664797,1,6,4.70047689433943,0,0,"E1 Q1","UG","E1",-0.248259755929901,"HECO",0.942099239554313,0.0658482090825501,0,0.708927663392017
111,"Q1",39,6,5.27109955388097,1,6,25.8821105182793,0,0,"E1 Q1","UG","E1",1.66223898479032,"HECO",0.486674722921484,0.000462324618157272,0.167232397033702,0.0442455360329246
112,"Q1",39,29,0.5,1,4,10.6853487917432,0,0,"E1 Q1","UG","E1",-0.693147180559945,"HECO",0.935171420733106,0.0812491666460335,0.363314155602728,0.025839752204088
113,"Q1",39,3,25.3550447209267,1,7,19.5704722471822,0,0,"E1 Q1","UG","E1",3.23297771303666,"HECO",1.8130438936803,0.00106569725061789,0.122160268287695,0.0435391985472583
115,"Q1",40,7,1.02891905903485,1,7,3.18452610506693,0,0,"E1 Q1","UG","E1",0.0285087939279882,"HECO",1.64457439864199,0.10246751010454,0,0.488223818231039
116,"Q1",40,3,17.379839888013,1,8,19.7162269309087,0,0,"E1 Q1","UG","E1",2.85531090736748,"HECO",9.66856952821331,0.00120791248142754,0.00410404424244285,0.0481650655210291
118,"Q1",40,27,0.74999999999997,1,5,13.4006636380221,0,0,"E1 Q1","UG","E1",-0.287682072451821,"HECO",0.643038086010718,0.00347431038873546,0,8.19355718482932
120,"Q1",40,2,0.71384756482563,0,8,39.5049058490624,0,0,"E1 Q1","UG","E1",-0.337085834077753,"HECO",1.05931139852281,0,0,0.029545753513746
121,"Q1",40,25,0.61645270869608,1,5,5.59851049013722,0,0,"E1 Q1","UG","E1",-0.483773668653253,"HECO",0.683690815246048,0.0227424841125539,0,0.138171553017286
122,"Q1",40,6,4.85222116925181,1,7,25.3994785053263,0,0,"E1 Q1","UG","E1",1.57943657315336,"HECO",0.481048205098097,0.00042507035644784,0.0818707437014149,0.0394012186383903
124,"Q1",40,49,0.24999999999999,1,3,33.5192339692588,0,0,"E1 Q1","UG","E1",-1.38629436111993,"HECO",0.115340208106047,0.00852143436044732,0.0113523412828526,0.0370742109522514
125,"Q1",40,10,3.29312910936947,1,6,4.10433704578449,0,0,"E1 Q1","UG","E1",1.19183820984383,"HECO",14.5419407938758,0.00480312372880864,0.0820116452917949,0.0225887137361101
126,"Q1",40,53,0.24999999999999,0,2,11.1340487921611,0,0,"E1 Q1","UG","E1",-1.38629436111993,"HECO",7.05925211630401,6.99440505513849e-15,0,0.0327837214877551
127,"Q1",40,35,0.88747948807665,1,5,4.51276595512108,0,0,"E1 Q1","UG","E1",-0.119369869925963,"HECO",1.42130730621878,0.110667943485128,0,0.061414299835102
128,"Q1",40,22,0.40005935036567,1,5,14.1677565852024,0,0,"E1 Q1","UG","E1",-0.916142366966597,"HECO",4.78253737629957,3.66567554088704e-10,0,0.0342338067853507
129,"Q1",40,29,0.7487827608603,1,5,9.33611907918172,0,0,"E1 Q1","UG","E1",-0.289306376439142,"HECO",1.38742340331354,0.065486568600236,0.397298732720101,0.0291690223413454
130,"Q1",40,4,1.69319709744024,1,7,3.03974333578338,0,0,"E1 Q1","UG","E1",0.526618515418088,"HECO",1.39641042162243,5.45469026601063e-06,0,0.0670637180887404
131,"Q1",41,7,1.98232818596094,1,8,3.76849016778996,0,0,"E1 Q1","UG","E1",0.684272005429942,"HECO",4.50613899863963,0.0628375871499734,0.0532125,0.281381249411952
133,"Q1",41,6,4.45619057991372,1,8,26.0809730281107,0,0,"E1 Q1","UG","E1",1.49429427099086,"HECO",0.509508489083792,0.0023896246142716,0.0449001468175777,0.0362228659378696
134,"Q1",41,55,0.249999999999994,0,1,14.8847245769041,0,1,"E1 Q1","UG","E1",-1.38629436111991,"HECO",4.30588058354803,2.5000000059952e-06,1.27157398455148,0.0251858245407372
136,"Q1",41,58,0.250000000000004,1,1,4.7185105049361,0,1,"E1 Q1","UG","E1",-1.38629436111987,"HECO",0.989679259642438,0.0593743867825154,0.467304096384002,0.0180389586075966
137,"Q1",41,29,0.672310990135852,1,6,10.4826354962055,0,0,"E1 Q1","UG","E1",-0.39703426256973,"HECO",3.00262030427982,0.0483805431082708,0.212921626869381,0.0273177959420751
138,"Q1",41,56,0.249999999999993,0,1,22.0776159898531,0,1,"E1 Q1","UG","E1",-1.38629436111992,"HECO",58.5861607962165,0.0131782245304828,0.0437876739827626,0.0293635447522871
139,"Q1",41,54,2.10568512688599,1,1,24.4797496087891,0,0,"E1 Q1","UG","E1",0.744640890133876,"HECO",30.9927685773143,0.00157749994570292,0.00292,0.0333069256735639
140,"Q1",41,60,0.249999999999996,1,1,17.314462079167,0,1,"E1 Q1","UG","E1",-1.38629436111991,"HECO",0.138752347836488,0.0108336549817627,0.72424520421062,0.194118989106744
141,"Q1",41,57,0.249999999999993,0,1,10.4042261352314,0,1,"E1 Q1","UG","E1",-1.38629436111992,"HECO",36.1810762298639,0.0918585003536879,0.0092237642222905,0.0230875291475597
142,"Q1",41,35,0.754846686280628,1,6,5.28014802357458,0,0,"E1 Q1","UG","E1",-0.281240614882475,"HECO",5.2044493765642,0.150751800952726,0.0245681552796914,0.0260848932702394
143,"Q1",41,49,0.802124976528465,1,4,33.8438988339276,0,0,"E1 Q1","UG","E1",-0.22049085217315,"HECO",0.12579807916897,0.00741654161838334,0.0231406765177553,0.0384095682843318
145,"Q1",41,37,1.97224973979602,1,6,3.31671519271965,0,0,"E1 Q1","UG","E1",0.679174891060499,"HECO",0.125798079168969,0.000422499995744506,0.063754588193333,0.0971179258050011
146,"Q1",41,27,0.920245090081411,1,6,12.5556706684851,0,0,"E1 Q1","UG","E1",-0.0831152421554296,"HECO",0.408837330043739,0.0021160676947953,0.00292,7.75554270055812
148,"Q1",41,59,0.25,1,1,20.0746566129876,0,0,"E1 Q1","UG","E1",-1.38629436111989,"HECO",2.44580124068341,0.0154953832940576,0.586758825898061,0.0683146005666153
149,"Q1",41,25,0.672103813809079,1,6,5.82789099733884,0,0,"E1 Q1","UG","E1",-0.397342465555602,"HECO",0.32095270900416,0.0222800387902223,0,0.185595641807535
150,"Q1",41,3,9.03026278989094,1,9,20.9369511315172,0,0,"E1 Q1","UG","E1",2.20058146887598,"HECO",10.1785807296597,0.00143701107667702,0.013285455389148,0.0484086618596081
151,"Q1",41,22,0.704922881098082,1,6,13.863682364141,0,0,"E1 Q1","UG","E1",-0.349666870666587,"HECO",13.9534792274373,0.0325774997177899,0,0.0477485031851976
152,"Q1",41,10,2.00377845502445,1,7,4.78429720004792,0,0,"E1 Q1","UG","E1",0.695034625726359,"HECO",44.2051440584835,0.00431265262514539,0.0462199710904935,0.0221175901574893
153,"Q1",45,29,7.45393799440764,1,10,8.16423002668893,0,0,"E1 Q1","UG","E1",2.00874248259044,"HECO",2.22522103322852,0.0441155169729702,0.120966545893915,0.0163914821581432
154,"Q1",45,22,3.92424140698938,1,10,11.3487831547495,0,0,"E1 Q1","UG","E1",1.3671730604503,"HECO",46.4888659833191,9.06019836932614e-09,0.00465918318666338,0.0152726277829393
155,"Q1",45,37,3.07458301394121,1,10,4.26370816208616,0,0,"E1 Q1","UG","E1",1.12316928684089,"HECO",0.13908875493794,0,0.0610078597002751,0.0297517452902316
156,"Q1",45,54,11.3969359210851,1,5,23.0772925729044,0,0,"E1 Q1","UG","E1",2.43334454042076,"HECO",45.4208600214356,6.26387027580222e-10,0,0.0236626558409702
157,"Q1",45,25,16.9634448080819,1,10,3.99887455870514,0,0,"E1 Q1","UG","E1",2.83106072342304,"HECO",0.640214762926426,0.00691995688594518,0.291407456103188,0.144260197874883
158,"Q1",45,10,4.05715917763825,1,11,4.73007380862302,0,0,"E1 Q1","UG","E1",1.40048301876107,"HECO",40.8235303782318,0.0475891556295601,0,0.0106932760094173
159,"Q1",45,3,11.1560099097122,1,13,19.255980071915,0,0,"E1 Q1","UG","E1",2.41197835805027,"HECO",21.7492718869524,0.0142972719570228,0,0.0178451277829393
160,"Q1",45,7,6.11731231954235,0,12,4.25791831932031,0,0,"E1 Q1","UG","E1",1.81112283659024,"HECO",0.56422549780043,0.176406814928172,1.10429883141795,0.0934578903223439
162,"Q1",45,6,8.64212700061685,0,12,26.1578581762524,0,0,"E1 Q1","UG","E1",2.15664873314544,"HECO",1.60666162181943,0.0016312442236536,0.197043566564663,0.0196391406963556
163,"Q1",45,46,13.2002651780096,1,9,2.26898470640958,0,0,"E1 Q1","UG","E1",2.58023691863369,"HECO",2.00772116982243,0,0,0.0145328712528691
168,"Q1",45,27,2.32382677715194,1,10,15.0966503630297,0,0,"E1 Q1","UG","E1",0.843215299702189,"HECO",0.506159047111134,0.0410189827653174,0.155492546067095,1.51554161899813
169,"Q1",45,63,1.47597775822077,1,1,14.6807167401205,0,0,"E1 Q1","UG","E1",0.389320657108625,"HECO",0.6664555137642,3.62549611400985e-05,2.96846540595034,0.0165651277829393
170,"Q1",45,35,2.1794300188772,1,10,5.74260814468202,0,0,"E1 Q1","UG","E1",0.779063383383932,"HECO",0.550832248545,0.431034579198913,1.1670292345815,0.0123823623508288
171,"Q1",45,49,0.89744847297931,1,8,34.931429307386,0,0,"E1 Q1","UG","E1",-0.108199571990036,"HECO",0.435405344963575,0.017291311634996,0.024647772755069,0.0190851297935585
172,"Q1",45,4,11.385424159746,1,12,1.58594955987074,0,0,"E1 Q1","UG","E1",2.43233395483805,"HECO",20.1007592438152,0.027958284930519,0,0.110266581171986
174,"Q1",46,22,14.2271108932251,1,11,12.9275026796015,0,0,"E1 Q1","UG","E1",2.65514936220006,"HECO",17.1812736606439,1.13953188858318e-09,0.0648643215888865,0.0130249561331718
175,"Q1",46,46,25.7653236669666,1,10,1.01612535900625,0,0,"E1 Q1","UG","E1",3.24902954397439,"HECO",2.24153027772055,5.88132718633006e-09,0,0.012218744532198
176,"Q1",46,10,27.2757876136057,1,12,3.33080112064879,0,0,"E1 Q1","UG","E1",3.30599940806135,"HECO",43.617986085935,0.277710269757298,0,0.012639074296491
177,"Q1",46,27,10.5171254384034,1,11,13.6305417804342,0,0,"E1 Q1","UG","E1",2.35300492267066,"HECO",0.276053636125138,0.0321252275656436,0.200451213941025,0.4366550745587
178,"Q1",46,35,2.81230270416558,1,11,4.69018785422939,0,0,"E1 Q1","UG","E1",1.03400361543992,"HECO",0.344023177685992,0,0.721770613191248,0.014692041782856
180,"Q1",46,54,31.0247586964125,1,6,21.2995566141285,0,0,"E1 Q1","UG","E1",3.43478555334608,"HECO",13.7618800947167,0,0.0906924766444351,0.0222587822401277
181,"Q1",46,29,16.7079641973947,1,11,9.50996126809462,0,0,"E1 Q1","UG","E1",2.81588550379056,"HECO",1.81620819195395,0.564336783004779,0.0174445179214741,0.0146792526178174
182,"Q1",46,4,12.5195564076424,1,13,2.04943625932539,0,0,"E1 Q1","UG","E1",2.52729193434478,"HECO",12.8662765782547,2.49999998255785e-06,0,0.179432690427822
183,"Q1",46,3,19.4658127999272,1,14,20.1043347228002,0,0,"E1 Q1","UG","E1",2.96865973718662,"HECO",2.26866073751601,0.04561931796433,0,0.0151319166210174
184,"Q1",46,25,14.6289544784529,1,11,4.48239565360345,0,0,"E1 Q1","UG","E1",2.68300274825776,"HECO",0.399425991562099,0.104614712001041,2.14679315272784,0.0369643480168768
186,"Q1",46,63,1.69757482919019,1,2,15.021507384652,0,0,"E1 Q1","UG","E1",0.529200661476298,"HECO",0.759076943339363,3.87102321399123e-05,4.88325241072001,0.0146792526178174
187,"Q1",46,49,3.99493216764929,1,9,33.6476870890057,0,0,"E1 Q1","UG","E1",1.38502659976227,"HECO",0.110103739796193,0.00623325922095245,0.0127360095738443,0.0188964417937662
