"quad","year","trackID","area","x","y","allEdge","totCover","age"
"Q1",2011,"19",0.25,42.130714,20.28517,0,118.353660280803,2
"Q1",2011,"2",36.975003518653,97.82539138,90.68278327,0,118.353660280803,5
"Q1",2011,"20",1.167676523337,18.86907619,5.62635631,0,118.353660280803,1
"Q1",2011,"21",2.1561432496635,1.2257627,24.20440138,1,118.353660280803,1
"Q1",2011,"22",0.25,62.133254,38.012289,0,118.353660280803,1
"Q1",2011,"7",1.25,35.0398664,25.735597,0,118.353660280803,4
"Q1",2012,"1",57.2415269251755,11.21712072,47.13416294,0,127.675388667922,6
"Q1",2012,"12",3.41804884524499,39.25038188,47.78709414,0,127.675388667922,3
"Q1",2012,"13",5.777932591194,43.4481702,13.42349569,0,127.675388667922,3
"Q1",2012,"15",4.2552142757445,3.13825397,1.19261843,1,127.675388667922,3
"Q1",2012,"16",6.720370966023,14.60855226,12.8173646,0,127.675388667922,3
"Q1",2012,"17",4.9754185901165,59.44738961,45.75588404,0,127.675388667922,3
"Q1",2012,"19",0.836945270130502,43.88595343,21.10695028,0,127.675388667922,3
"Q1",2012,"2",19.9183182288405,95.62799888,94.54027687,0,127.675388667922,5
"Q1",2012,"21",1.266547103881,2.48398492,24.10300002,1,127.675388667922,2
"Q1",2012,"23",1.8478181575205,55.99638566,8.74161666,0,127.675388667922,1
"Q1",2012,"24",10.361549905307,61.56766582,17.04627902,0,127.675388667922,1
"Q1",2012,"25",8.984951090776,55.28671064,29.58728294,0,127.675388667922,1
"Q1",2012,"26",0.0707467179685,30.60724407,0.06327881,1,127.675388667922,1
"Q1",2012,"27",0.25,53.518514,5.200541,0,127.675388667922,1
"Q1",2012,"28",0.25,97.313189,40.555212,1,127.675388667922,1
"Q1",2012,"29",0.25,83.116868,51.873374,0,127.675388667922,1
"Q1",2012,"7",1.25,35.712828,28.0935656,0,127.675388667922,5
"Q1",2013,"1",93.884133723612,13.39643387,47.8530485,0,136.89979273431,7
"Q1",2013,"12",0.25,40.469501,49.598641,0,136.89979273431,4
"Q1",2013,"16",21.8790131118335,15.89982,12.79460107,0,136.89979273431,4
"Q1",2013,"17",16.138303317017,61.45149007,45.96981626,0,136.89979273431,4
"Q1",2013,"2",4.2483425818475,95.95720339,98.84345173,0,136.89979273431,6
"Q1",2013,"21",0.25,4.336694,24.818848,1,136.89979273431,3
"Q1",2013,"30",0.25,96.747267,50.503354,1,136.89979273431,1
"Q1",2014,"1",1,11.90651925,46.2837555,0,59.4623384771915,8
"Q1",2014,"12",0.25,41.060354,48.400426,0,59.4623384771915,5
"Q1",2014,"16",28.244675493177,14.58237964,10.88234141,0,59.4623384771915,5
"Q1",2014,"17",16.9564298653845,61.02004487,45.30155053,0,59.4623384771915,5
"Q1",2014,"2",13.01123311863,96.21060216,88.90478774,0,59.4623384771915,7
"Q1",2015,"1",14.929155164781,11.5863013,50.20208743,0,78.1699925346275,9
"Q1",2015,"12",12.0391554904055,40.44666433,46.08276497,0,78.1699925346275,6
"Q1",2015,"16",15.274098797296,12.25977452,11.59277958,0,78.1699925346275,6
"Q1",2015,"17",10.7156285925875,61.22590249,43.58287763,0,78.1699925346275,6
"Q1",2015,"2",15.0088147172995,95.54711589,89.3201601,0,78.1699925346275,8
"Q1",2015,"30",4.62142346155149,94.28677702,44.5770235,0,78.1699925346275,3
"Q1",2015,"31",1.2747996209035,0.38751974,97.96555998,1,78.1699925346275,1
"Q1",2015,"32",3.306916689803,44.81049902,20.09095495,0,78.1699925346275,1
"Q1",2015,"33",0.25,30.665064,0.631221,1,78.1699925346275,1
"Q1",2015,"34",0.25,42.816122,13.518707,0,78.1699925346275,1
"Q1",2015,"35",0.25,52.29763,3.438852,1,78.1699925346275,1
"Q1",2015,"36",0.25,56.39401,5.694162,0,78.1699925346275,1
"Q1",2016,"1",26.2244316880265,13.89985952,45.04758272,0,69.9220049315625,10
"Q1",2016,"12",3.27271577887501,39.86704148,46.37521997,0,69.9220049315625,7
"Q1",2016,"16",26.302835516805,13.39885277,9.45091952,0,69.9220049315625,7
"Q1",2016,"17",3.39959916928351,60.0595281,42.66499588,0,69.9220049315625,7
"Q1",2016,"2",0.75,95.372454,95.08932733,0,69.9220049315625,9
"Q1",2016,"30",4.790044061509,95.83480845,42.28057293,0,69.9220049315625,4
"Q1",2016,"32",2.0427352394535,45.93639533,13.91970999,0,69.9220049315625,2
"Q1",2016,"33",0.5,31.080119,3.77361,1,69.9220049315625,2
"Q1",2016,"34",0.25,43.158372,9.806121,0,69.9220049315625,2
"Q1",2016,"37",1.4482202024355,33.39745622,23.52150382,0,69.9220049315625,1
"Q1",2016,"38",0.521122275174501,48.30410971,11.67973362,0,69.9220049315625,1
"Q1",2016,"39",0.25,65.542167,18.219889,0,69.9220049315625,1
"Q1",2016,"40",0.170301,3.325271,0.170301,1,69.9220049315625,1
"Q19",2007,"1",0.25,11.458845,46.293278,0,0.25,NA
"Q19",2008,"1",1.94747632958648,45.5635855,80.61024646,0,14.5465845018195,2
"Q19",2008,"10",0.25,0.863877,42.11336,1,14.5465845018195,1
"Q19",2008,"11",0.25,75.635159,42.917352,0,14.5465845018195,1
"Q19",2008,"12",0.25,5.46856,44.817697,0,14.5465845018195,1
"Q19",2008,"13",0.25,19.50188,51.834357,0,14.5465845018195,1
"Q19",2008,"14",0.249999999999998,32.073395,55.781228,0,14.5465845018195,1
"Q19",2008,"15",0.25,24.252743,57.389213,0,14.5465845018195,1
"Q19",2008,"16",0.249999999999999,15.99355,60.678272,0,14.5465845018195,1
"Q19",2008,"17",0.25,5.834011,63.526007,0,14.5465845018195,1
"Q19",2008,"18",0.25,11.023416,64.259693,0,14.5465845018195,1
"Q19",2008,"19",0.25,16.724452,66.89094,0,14.5465845018195,1
"Q19",2008,"2",1.690799302273,64.69415753,86.89565801,0,14.5465845018195,1
"Q19",2008,"20",0.25,2.910403,67.548752,1,14.5465845018195,1
"Q19",2008,"21",0.25,7.588176,71.495623,0,14.5465845018195,1
"Q19",2008,"22",0.25,17.309174,72.226526,0,14.5465845018195,1
"Q19",2008,"23",0.25,1.74096,76.831208,1,14.5465845018195,1
"Q19",2008,"24",0.25,43.256197,78.512283,0,14.5465845018195,1
"Q19",2008,"25",0.25,4.810748,80.631899,0,14.5465845018195,1
"Q19",2008,"26",0.25,3.787486,83.190057,1,14.5465845018195,1
"Q19",2008,"27",0.25,52.465563,84.798041,0,14.5465845018195,1
"Q19",2008,"28",0.25,17.893895,85.309673,0,14.5465845018195,1
"Q19",2008,"29",0.25,90.691741,89.037273,0,14.5465845018195,1
"Q19",2008,"3",2.152896720904,64.56866011,89.9329867,0,14.5465845018195,1
"Q19",2008,"30",0.25,95.515695,89.841265,1,14.5465845018195,1
"Q19",2008,"31",0.25,20.525142,90.060536,0,14.5465845018195,1
"Q19",2008,"32",0.25,39.528596,91.8147,0,14.5465845018195,1
"Q19",2008,"33",0.25,1.448599,98.536217,1,14.5465845018195,1
"Q19",2008,"34",0.25,77.900955,98.61209,1,14.5465845018195,1
"Q19",2008,"4",1.255412149056,78.17569593,17.70149719,0,14.5465845018195,1
"Q19",2008,"5",0.25,25.385642,2.785432,1,14.5465845018195,1
"Q19",2008,"6",0.25,10.036698,22.519788,0,14.5465845018195,1
"Q19",2008,"7",0.25,31.707944,23.913898,0,14.5465845018195,1
"Q19",2008,"8",0.25,18.990248,29.541844,0,14.5465845018195,1
"Q19",2008,"9",0.25,45.741265,33.924322,0,14.5465845018195,1
"Q19",2009,"1",6.85565089355,12.39388172,46.6525884,0,28.3625101676,3
"Q19",2009,"10",0.25,0.362339,42.888593,1,28.3625101676,2
"Q19",2009,"11",0.5,76.2525335,41.317729,0,28.3625101676,2
"Q19",2009,"12",1.6413207666865,5.32058712,45.1613077,0,28.3625101676,2
"Q19",2009,"13",0.25,19.631606,51.406167,0,28.3625101676,2
"Q19",2009,"15",0.25,23.262048,54.059183,0,28.3625101676,2
"Q19",2009,"19",1.05440913137,16.48819836,66.85329519,0,28.3625101676,2
"Q19",2009,"22",3.76530111900101,17.09135342,72.84678469,0,28.3625101676,2
"Q19",2009,"24",0.25,43.438926,78.983561,0,28.3625101676,2
"Q19",2009,"29",0.25,89.86669,88.827644,0,28.3625101676,2
"Q19",2009,"3",0.750000000000004,63.61580367,89.68871033,0,28.3625101676,2
"Q19",2009,"35",1.55353670114801,96.27291963,12.26688701,1,28.3625101676,1
"Q19",2009,"36",3.8386079860165,41.02322565,24.24548238,0,28.3625101676,1
"Q19",2009,"37",1.23378340065999,89.81554464,46.22893459,0,28.3625101676,1
"Q19",2009,"38",0.25,93.148051,27.319583,0,28.3625101676,1
"Q19",2009,"39",0.25,0.851052,30.600944,1,28.3625101676,1
"Q19",2009,"40",0.25,0.71142,48.962601,1,28.3625101676,1
"Q19",2009,"41",0.25,73.04099,52.313778,0,28.3625101676,1
"Q19",2009,"42",0.25,64.663047,61.738964,0,28.3625101676,1
"Q19",2009,"43",0.25,89.028896,72.490657,0,28.3625101676,1
"Q19",2009,"44",0.25,80.301872,86.453893,0,28.3625101676,1
"Q19",2009,"45",0.25,48.186427,91.480659,0,28.3625101676,1
"Q19",2009,"46",0.25,69.270915,99.020808,1,28.3625101676,1
"Q19",2009,"5",2.919900169168,25.22163586,2.18271358,1,28.3625101676,2
"Q19",2009,"6",0.25,9.647892,22.641899,0,28.3625101676,2
"Q19",2009,"7",0.249999999999998,31.849439,24.177855,0,28.3625101676,2
"Q19",2009,"8",0.25,13.627414,28.227194,0,28.3625101676,2
"Q19",2010,"1",11.97507338726,31.69236462,67.44416915,0,88.6206272687545,4
"Q19",2010,"11",6.84194918949301,75.27030763,40.86150305,0,88.6206272687545,3
"Q19",2010,"12",1.956086771263,3.39603586,45.1053068,0,88.6206272687545,3
"Q19",2010,"13",0.5,16.832514,52.555275,0,88.6206272687545,3
"Q19",2010,"14",0.25,32.472403,55.698042,0,88.6206272687545,3
"Q19",2010,"15",0.5,24.3751555,52.0006685,0,88.6206272687545,3
"Q19",2010,"16",0.25,14.133431,55.771989,0,88.6206272687545,3
"Q19",2010,"18",0.652086386444502,10.30307177,65.47933827,0,88.6206272687545,3
"Q19",2010,"2",0.25,67.30166,82.393077,0,88.6206272687545,3
"Q19",2010,"21",3.95763151621401,6.8874868,73.03115359,0,88.6206272687545,3
"Q19",2010,"22",6.304866008473,16.2465681,72.11140879,0,88.6206272687545,3
"Q19",2010,"23",0.7036805,0.64365788,77.31503951,1,88.6206272687545,3
"Q19",2010,"28",4.76402044632849,17.53979584,86.16761199,0,88.6206272687545,3
"Q19",2010,"29",5.74830178784701,90.80401212,88.79462763,0,88.6206272687545,3
"Q19",2010,"3",6.234629024506,64.53865817,87.48167047,0,88.6206272687545,3
"Q19",2010,"32",3.430970354057,39.45730592,92.17125829,0,88.6206272687545,3
"Q19",2010,"36",2.144739766089,41.53316414,22.92860922,0,88.6206272687545,2
"Q19",2010,"37",3.40123648543351,90.88652238,45.1270021,0,88.6206272687545,2
"Q19",2010,"4",4.71754146619149,78.34472969,16.76725851,0,88.6206272687545,3
"Q19",2010,"40",0.25,0.970782,52.000669,1,88.6206272687545,2
"Q19",2010,"41",0.25,73.069562,50.521719,0,88.6206272687545,2
"Q19",2010,"42",3.07314377716549,64.78143722,60.55559229,0,88.6206272687545,2
"Q19",2010,"43",4.6233868022455,89.64434839,71.89045231,0,88.6206272687545,2
"Q19",2010,"44",1.52016571136551,82.0347171,85.50782661,0,88.6206272687545,2
"Q19",2010,"45",0.5,48.334135,90.1205875,0,88.6206272687545,2
"Q19",2010,"47",2.45250013577999,24.76219132,63.57494505,0,88.6206272687545,1
"Q19",2010,"48",3.239927094656,95.35807743,40.18155491,0,88.6206272687545,1
"Q19",2010,"49",2.49250320460101,99.13257151,19.04859264,1,88.6206272687545,1
"Q19",2010,"5",3.182506953341,25.05732753,1.35546387,1,88.6206272687545,3
"Q19",2010,"50",0.25,25.299499,17.615097,0,88.6206272687545,1
"Q19",2010,"51",0.25,46.744264,20.203258,0,88.6206272687545,1
"Q19",2010,"52",0.25,41.715836,63.166737,0,88.6206272687545,1
"Q19",2010,"53",0.25,5.407631,91.118879,0,88.6206272687545,1
"Q19",2010,"54",0.25,6.516842,91.562563,0,88.6206272687545,1
"Q19",2010,"55",0.2036805,0.2036805,92.449932,1,88.6206272687545,1
"Q19",2010,"7",0.75,28.94757367,24.34431633,0,88.6206272687545,3
"Q19",2010,"9",0.25,45.339262,32.330642,0,88.6206272687545,3
"Q19",2011,"1",15.9290236471205,19.59630139,57.71817498,0,98.52937079569,5
"Q19",2011,"11",6.8681538793345,76.23944159,39.84503569,0,98.52937079569,4
"Q19",2011,"22",7.380588454755,15.33044895,71.47970331,0,98.52937079569,4
"Q19",2011,"24",2.6622771963335,42.71724573,79.51213756,0,98.52937079569,4
"Q19",2011,"29",4.1631747277595,90.03697736,91.91786973,0,98.52937079569,4
"Q19",2011,"3",4.6123725092115,63.43720034,87.47752281,0,98.52937079569,4
"Q19",2011,"32",5.733378831482,38.94895134,92.21413215,0,98.52937079569,4
"Q19",2011,"36",4.12747035786,41.2386474,24.85831375,0,98.52937079569,3
"Q19",2011,"38",4.45365597835749,99.04083759,30.15318579,1,98.52937079569,3
"Q19",2011,"4",10.150670809348,77.75030932,15.79275932,0,98.52937079569,4
"Q19",2011,"41",0.25,73.538102,51.322372,0,98.52937079569,3
"Q19",2011,"42",0.546736684516497,64.43778358,62.50670366,0,98.52937079569,3
"Q19",2011,"43",2.5047658696635,87.70204006,71.41619294,0,98.52937079569,3
"Q19",2011,"47",2.423645150533,24.73610361,65.46980067,0,98.52937079569,2
"Q19",2011,"48",2.29755125855,95.24033191,41.59843414,0,98.52937079569,2
"Q19",2011,"5",5.8422268579095,25.19158904,1.43273867,1,98.52937079569,4
"Q19",2011,"52",3.2524148432075,41.19601485,62.70974417,0,98.52937079569,2
"Q19",2011,"53",0.25,4.534631,92.227037,1,98.52937079569,2
"Q19",2011,"54",0.25,6.598385,92.068287,0,98.52937079569,2
"Q19",2011,"56",1.46589736771551,52.39624324,7.6053687,0,98.52937079569,1
"Q19",2011,"57",0.607640500245996,51.12280939,11.20832941,0,98.52937079569,1
"Q19",2011,"58",2.5705689529255,27.90526407,43.42157564,0,98.52937079569,1
"Q19",2011,"59",0.681144964932999,60.88026216,33.34228072,0,98.52937079569,1
"Q19",2011,"60",0.25,90.259802,79.527012,0,98.52937079569,1
"Q19",2011,"7",5.883188578288,28.56991131,24.99221417,0,98.52937079569,4
"Q19",2011,"8",3.37282337564,17.11515986,29.62406427,0,98.52937079569,4
"Q19",2012,"1",28.1227269858205,29.0064214,65.84906397,0,206.971211010654,6
"Q19",2012,"11",10.0190521512685,75.76618465,41.7679359,0,206.971211010654,5
"Q19",2012,"13",4.009600607466,20.21589151,51.21587937,0,206.971211010654,5
"Q19",2012,"14",5.7458054397305,32.01227887,56.60852084,0,206.971211010654,5
"Q19",2012,"15",2.735082204112,23.58132434,54.52774594,0,206.971211010654,5
"Q19",2012,"21",14.776923718875,4.47977185,73.23381903,0,206.971211010654,5
"Q19",2012,"22",10.9998270376155,14.98351249,70.39651173,0,206.971211010654,5
"Q19",2012,"24",3.19806859480151,44.05410161,80.10362544,0,206.971211010654,5
"Q19",2012,"28",2.3644047508745,17.02023469,86.62425049,0,206.971211010654,5
"Q19",2012,"29",10.0596648803545,90.1612483,88.76724469,0,206.971211010654,5
"Q19",2012,"3",23.9644066049765,65.65889263,91.77649772,0,206.971211010654,5
"Q19",2012,"32",5.1835748032135,40.02286901,92.72041329,0,206.971211010654,5
"Q19",2012,"36",5.44635863745101,41.80638983,24.51603155,0,206.971211010654,4
"Q19",2012,"38",0.577453324523003,99.8789634,28.6316425,1,206.971211010654,4
"Q19",2012,"4",5.79410707852899,78.45672638,17.24508157,0,206.971211010654,5
"Q19",2012,"41",0.724635355358498,73.14671576,52.06719236,0,206.971211010654,4
"Q19",2012,"42",3.005649305604,64.85226126,61.50460947,0,206.971211010654,4
"Q19",2012,"43",3.6293897105015,89.06413524,72.26151637,0,206.971211010654,4
"Q19",2012,"44",3.1698086545265,80.27999589,86.48003126,0,206.971211010654,4
"Q19",2012,"47",3.24331257681601,24.36508209,61.68782004,0,206.971211010654,3
"Q19",2012,"48",16.771956765069,92.9138104,42.75741216,0,206.971211010654,3
"Q19",2012,"49",1.1400579530115,99.50473771,20.21988638,1,206.971211010654,3
"Q19",2012,"5",6.730245556089,25.08211843,3.09831604,1,206.971211010654,5
"Q19",2012,"50",0.25,25.165148,17.255325,0,206.971211010654,3
"Q19",2012,"52",10.6050007129775,41.27868047,62.35265879,0,206.971211010654,3
"Q19",2012,"53",2.89259051452399,5.27592048,90.38308729,0,206.971211010654,3
"Q19",2012,"58",5.4950121742925,28.1615603,44.02466898,0,206.971211010654,2
"Q19",2012,"61",1.4811237813625,0.8936084,31.27669462,1,206.971211010654,1
"Q19",2012,"62",0.25,61.915847,19.557203,0,206.971211010654,1
"Q19",2012,"63",0.25,2.225727,98.879446,1,206.971211010654,1
"Q19",2012,"7",9.84299955101251,29.67486408,24.46157883,0,206.971211010654,5
"Q19",2012,"8",4.492371579897,18.14282166,30.34050623,0,206.971211010654,5
"Q19",2013,"1",28.480686325382,30.79512099,67.58248939,0,191.933759863791,7
"Q19",2013,"11",6.23507827622851,76.51100217,41.80817843,0,191.933759863791,6
"Q19",2013,"13",6.9383706355475,17.76639785,51.54403719,0,191.933759863791,6
"Q19",2013,"21",13.499111917295,4.21926742,74.80955834,0,191.933759863791,6
"Q19",2013,"22",10.5084819484025,17.36351569,74.26837403,0,191.933759863791,6
"Q19",2013,"24",7.070157290434,42.13419745,80.95806357,0,191.933759863791,6
"Q19",2013,"28",3.49712133402952,17.22705308,87.21432018,0,191.933759863791,6
"Q19",2013,"29",15.18322433648,89.8323003,90.11852666,0,191.933759863791,6
"Q19",2013,"3",4.0746749084455,63.88910168,97.89551518,1,191.933759863791,6
"Q19",2013,"32",11.1546903094245,38.33392693,92.56901637,0,191.933759863791,6
"Q19",2013,"36",13.661170143067,42.00969742,25.45715048,0,191.933759863791,5
"Q19",2013,"42",4.47282695825551,65.40506337,61.95105947,0,191.933759863791,5
"Q19",2013,"43",12.758889061228,90.42382505,73.39921088,0,191.933759863791,5
"Q19",2013,"44",9.38373061713652,80.52743449,87.28263821,0,191.933759863791,5
"Q19",2013,"47",0.5,25.614803,66.5594665,0,191.933759863791,4
"Q19",2013,"48",10.3445045632665,94.02242588,42.83704992,0,191.933759863791,4
"Q19",2013,"5",10.282278986708,25.43967082,3.47958468,0,191.933759863791,6
"Q19",2013,"52",0.619715699932498,41.21428423,64.51648049,0,191.933759863791,4
"Q19",2013,"53",2.971928893251,4.5010244,91.65744536,0,191.933759863791,4
"Q19",2013,"58",1.093064008365,27.45816069,44.39180213,0,191.933759863791,3
"Q19",2013,"64",1.3680552704165,32.65548496,10.31088331,0,191.933759863791,1
"Q19",2013,"65",0.25,34.18732,98.838697,1,191.933759863791,1
"Q19",2013,"7",11.979406052802,29.33392159,26.19718473,0,191.933759863791,6
"Q19",2013,"8",5.606592327693,17.94453793,30.75057495,0,191.933759863791,6
"Q19",2014,"1",10.3529646664105,10.49386296,51.81606946,0,285.413210893855,8
"Q19",2014,"11",26.745265081669,74.76384771,41.56282976,0,285.413210893855,7
"Q19",2014,"13",5.0812861528345,30.54849699,56.24101375,0,285.413210893855,7
"Q19",2014,"22",5.75498815658349,14.59497277,67.49976924,0,285.413210893855,7
"Q19",2014,"24",3.7707153896215,41.33554171,79.9112142,0,285.413210893855,7
"Q19",2014,"28",3.195887312984,14.85375498,85.75895795,0,285.413210893855,7
"Q19",2014,"29",23.2469627890065,87.0578587,90.40657739,0,285.413210893855,7
"Q19",2014,"3",12.5436971179415,63.4541169,86.52179205,0,285.413210893855,7
"Q19",2014,"32",8.30516563253099,37.26414038,91.77935378,0,285.413210893855,7
"Q19",2014,"36",11.6022143019185,41.46661357,25.15870799,0,285.413210893855,6
"Q19",2014,"38",3.99004803395399,98.97262333,30.65198808,1,285.413210893855,6
"Q19",2014,"4",26.374328512059,77.75829946,17.10152414,0,285.413210893855,7
"Q19",2014,"42",10.1617841019955,64.48514669,61.49191859,0,285.413210893855,6
"Q19",2014,"43",30.742873490112,87.034787,73.61419016,0,285.413210893855,6
"Q19",2014,"44",24.4676635321265,77.01148895,86.05062973,0,285.413210893855,6
"Q19",2014,"48",55.7972717338975,89.95647387,45.09531121,0,285.413210893855,5
"Q19",2014,"53",2.1405642235985,3.80931626,90.02344997,0,285.413210893855,5
"Q19",2014,"58",0.25,26.572646,44.652657,0,285.413210893855,4
"Q19",2014,"61",3.605129799157,0.79071392,30.76192291,1,285.413210893855,3
"Q19",2014,"7",6.9997585906465,28.66141859,25.01531725,0,285.413210893855,7
"Q19",2014,"8",10.284642274808,17.11212988,30.34152557,0,285.413210893855,7
"Q19",2015,"1",18.574379750842,8.07103036,49.42395211,0,156.408575676258,9
"Q19",2015,"11",4.22371955692147,75.50499508,43.77403481,0,156.408575676258,8
"Q19",2015,"13",1.5,20.07314433,52.95905417,0,156.408575676258,8
"Q19",2015,"21",3.5429505475965,6.4673911,73.88663302,0,156.408575676258,8
"Q19",2015,"22",7.194657876608,15.7619312,70.84937263,0,156.408575676258,8
"Q19",2015,"24",0.25,42.870307,80.342682,0,156.408575676258,8
"Q19",2015,"28",5.55625104161251,17.37853761,87.36299366,0,156.408575676258,8
"Q19",2015,"29",14.710213252997,88.77619069,90.54792819,0,156.408575676258,8
"Q19",2015,"3",9.60012657081702,66.61486494,88.42490462,0,156.408575676258,8
"Q19",2015,"32",13.117909702185,39.64349275,92.69143274,0,156.408575676258,8
"Q19",2015,"36",15.0762887057735,41.70930335,26.85111046,0,156.408575676258,7
"Q19",2015,"38",0.178246000000001,99.821754,29.537313,1,156.408575676258,7
"Q19",2015,"4",11.855666063235,78.36687845,16.65752124,0,156.408575676258,8
"Q19",2015,"43",2.23118961131048,88.10024739,74.63204135,0,156.408575676258,7
"Q19",2015,"44",4.43956763608052,80.17322887,86.67049941,0,156.408575676258,7
"Q19",2015,"48",1,92.2913465,43.68124775,0,156.408575676258,6
"Q19",2015,"5",33.008368149913,25.48588122,4.31034226,0,156.408575676258,8
"Q19",2015,"52",0.25,39.327914,65.660396,0,156.408575676258,6
"Q19",2015,"61",0.25,0.790409,33.359368,1,156.408575676258,4
"Q19",2015,"66",0.25,0.743799,99.658045,1,156.408575676258,1
"Q19",2015,"67",0.25,49.488988,49.346746,0,156.408575676258,1
"Q19",2015,"7",8.34904121036601,28.95295652,26.78901189,0,156.408575676258,8
"Q19",2015,"8",1,17.63774975,33.5271655,0,156.408575676258,8
"Q19",2016,"1",6.10789950926101,17.20697929,55.67435315,0,168.263987266949,10
"Q19",2016,"11",6.32771532325,76.5034597,38.73130115,0,168.263987266949,9
"Q19",2016,"13",8.07892110429549,24.62677881,55.81016658,0,168.263987266949,9
"Q19",2016,"22",17.3502043786675,17.2132822,70.72454823,0,168.263987266949,9
"Q19",2016,"24",2.1729411956985,41.89132954,80.63226532,0,168.263987266949,9
"Q19",2016,"28",4.51389979307699,18.73176771,87.99054072,0,168.263987266949,9
"Q19",2016,"29",14.5886928946695,86.76498217,90.45386998,0,168.263987266949,9
"Q19",2016,"3",11.61692114667,65.29593757,94.82656561,0,168.263987266949,9
"Q19",2016,"32",39.4967757723845,41.93230208,92.02562708,0,168.263987266949,9
"Q19",2016,"36",9.70145785642951,40.50863292,25.34349753,0,168.263987266949,8
"Q19",2016,"4",8.9365269736895,78.59517862,19.07565217,0,168.263987266949,9
"Q19",2016,"43",3.6183670100905,89.41091308,73.20862526,0,168.263987266949,8
"Q19",2016,"48",12.618329823412,87.33282926,43.37634497,0,168.263987266949,7
"Q19",2016,"5",9.0320386504635,25.0701655,3.68234895,0,168.263987266949,9
"Q19",2016,"52",0.989248293960498,41.33698855,64.92334253,0,168.263987266949,7
"Q19",2016,"53",1.4112946040705,4.45340703,93.80031459,1,168.263987266949,7
"Q19",2016,"68",0.25,56.649096,8.518356,0,168.263987266949,1
"Q19",2016,"69",0.25,55.352636,23.853636,0,168.263987266949,1
"Q19",2016,"7",9.4700777956545,30.07160162,25.14232336,0,168.263987266949,9
"Q19",2016,"70",0.25,27.214142,64.890593,0,168.263987266949,1
"Q19",2016,"8",1.4826751412045,17.97214281,31.61351119,0,168.263987266949,9
"Q2",2007,"1",4.4026187915145,1.30949676,63.3330297,1,259.628159983666,NA
"Q2",2007,"10",32.4499869132535,95.89345274,97.75877022,0,259.628159983666,NA
"Q2",2007,"11",0.25,4.182357,1.516383,1,259.628159983666,NA
"Q2",2007,"12",0.25,83.366726,7.503493,0,259.628159983666,NA
"Q2",2007,"13",0.25,72.32035,10.612353,0,259.628159983666,NA
"Q2",2007,"14",0.25,14.765712,13.356511,0,259.628159983666,NA
"Q2",2007,"15",0.25,23.695418,21.558611,0,259.628159983666,NA
"Q2",2007,"16",0.25,14.170398,23.939866,0,259.628159983666,NA
"Q2",2007,"17",0.25,39.570449,28.305499,0,259.628159983666,NA
